t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.19,2.5335,-2.3146,0.64428,-0.021692,0.0021143,-0.31322,0.94943,1.8283,-1.3523,0.037276,-0.039881,-0.13307,-0.002639,0.18604,0.42131,0.75174,0,0,0,0.081901,0.081909,0.081905,0.081905,-0.8671,1.2035,0.68436,-0.059312,-0.15203,-0.37324
3.2,2.5517,-2.3281,0.64469,-0.022087,0.0015658,-0.31233,0.94971,1.8301,-1.348,0.044827,-0.039935,-0.13277,-0.0026352,0.17737,0.43333,0.75857,0,0,0,0.081956,0.081965,0.081961,0.08196,-0.86765,1.2019,0.68059,-0.05001,-0.16471,-0.3814
3.21,2.5701,-2.3415,0.64518,-0.022483,0.0010189,-0.31144,0.95,1.8319,-1.3436,0.052447,-0.039988,-0.13246,-0.0026312,0.16869,0.44535,0.76535,0,0,0,0.082011,0.08202,0.082016,0.082015,-0.86811,1.2002,0.67673,-0.040733,-0.17736,-0.38951
3.22,2.5884,-2.355,0.64574,-0.022878,0.0004739,-0.31053,0.95029,1.8335,-1.3391,0.060134,-0.040039,-0.13214,-0.0026271,0.16,0.45734,0.7721,0,0,0,0.082066,0.082076,0.082071,0.08207,-0.86847,1.1984,0.6728,-0.031481,-0.18996,-0.39758
3.23,2.6067,-2.3683,0.64638,-0.023273,-6.927e-05,-0.30962,0.95058,1.8351,-1.3345,0.067889,-0.040087,-0.1318,-0.0026229,0.15132,0.46931,0.77881,0,0,0,0.082121,0.082131,0.082127,0.082125,-0.86873,1.1964,0.66878,-0.022257,-0.20251,-0.40561
3.24,2.6251,-2.3816,0.6471,-0.023667,-0.00061052,-0.30869,0.95087,1.8365,-1.3297,0.075711,-0.040134,-0.13145,-0.0026184,0.14263,0.48127,0.78548,0,0,0,0.082175,0.082186,0.082182,0.08218,-0.86891,1.1943,0.66468,-0.013062,-0.21502,-0.41359
3.25,2.6435,-2.3949,0.6479,-0.024061,-0.0011498,-0.30776,0.95116,1.8379,-1.3248,0.083598,-0.040178,-0.13109,-0.0026138,0.13394,0.4932,0.7921,0,0,0,0.08223,0.082241,0.082236,0.082235,-0.869,1.1921,0.66051,-0.0038956,-0.22747,-0.42152
3.26,2.6618,-2.4081,0.64877,-0.024455,-0.001687,-0.30681,0.95145,1.8392,-1.3198,0.091552,-0.040221,-0.13072,-0.002609,0.12525,0.50511,0.79869,0,0,0,0.082284,0.082295,0.082291,0.082289,-0.86899,1.1898,0.65625,0.0052396,-0.23987,-0.4294
3.27,2.6802,-2.4213,0.64973,-0.024848,-0.0022221,-0.30586,0.95175,1.8404,-1.3147,0.099572,-0.040261,-0.13033,-0.0026041,0.11656,0.51699,0.80523,0,0,0,0.082338,0.08235,0.082345,0.082343,-0.86889,1.1873,0.65192,0.014343,-0.25222,-0.43723
3.28,2.6987,-2.4344,0.65076,-0.025241,-0.0027551,-0.3049,0.95205,1.8415,-1.3095,0.10766,-0.040299,-0.12993,-0.002599,0.10787,0.52885,0.81173,0,0,0,0.082392,0.082404,0.082399,0.082397,-0.8687,1.1847,0.64751,0.023413,-0.26452,-0.44501
3.29,2.7171,-2.4475,0.65188,-0.025634,-0.0032857,-0.30392,0.95235,1.8426,-1.3042,0.11581,-0.040335,-0.12952,-0.0025938,0.099186,0.54069,0.81818,0,0,0,0.082446,0.082458,0.082453,0.082451,-0.86842,1.182,0.64302,0.032448,-0.27675,-0.45274
3.3,2.7355,-2.4605,0.65308,-0.026026,-0.0038141,-0.30294,0.95265,1.8435,-1.2987,0.12402,-0.040369,-0.1291,-0.0025884,0.090504,0.55249,0.82459,0,0,0,0.0825,0.082512,0.082507,0.082505,-0.86805,1.1792,0.63846,0.041447,-0.28893,-0.46042
3.31,2.7539,-2.4735,0.65436,-0.026417,-0.0043402,-0.30195,0.95295,1.8444,-1.2931,0.1323,-0.040401,-0.12866,-0.0025829,0.081825,0.56427,0.83095,0,0,0,0.082553,0.082566,0.082561,0.082558,-0.86759,1.1762,0.63381,0.05041,-0.30105,-0.46804
3.32,2.7724,-2.4864,0.65573,-0.026808,-0.0048638,-0.30094,0.95325,1.8452,-1.2874,0.14064,-0.04043,-0.12822,-0.0025772,0.073152,0.57602,0.83726,0,0,0,0.082606,0.082619,0.082614,0.082611,-0.86705,1.1732,0.62909,0.059334,-0.3131,-0.47561
3.33,2.7908,-2.4992,0.65718,-0.027198,-0.0053849,-0.29993,0.95356,1.8458,-1.2816,0.14904,-0.040457,-0.12776,-0.0025714,0.064485,0.58773,0.84353,0,0,0,0.082659,0.082672,0.082667,0.082664,-0.86641,1.17,0.6243,0.068219,-0.3251,-0.48312
3.34,2.8093,-2.512,0.65871,-0.027588,-0.0059035,-0.2989,0.95387,1.8464,-1.2756,0.15751,-0.040482,-0.12729,-0.0025654,0.055824,0.59942,0.84975,0,0,0,0.082711,0.082725,0.08272,0.082717,-0.86568,1.1667,0.61943,0.077063,-0.33703,-0.49058
3.35,2.8278,-2.5247,0.66033,-0.027978,-0.0064194,-0.29787,0.95418,1.847,-1.2696,0.16604,-0.040505,-0.12681,-0.0025593,0.047171,0.61107,0.85592,0,0,0,0.082764,0.082778,0.082773,0.08277,-0.86487,1.1632,0.61449,0.085865,-0.34889,-0.49798
3.36,2.8462,-2.5374,0.66203,-0.028366,-0.0069327,-0.29682,0.95449,1.8474,-1.2634,0.17463,-0.040525,-0.12632,-0.002553,0.038527,0.62268,0.86204,0,0,0,0.082816,0.08283,0.082825,0.082822,-0.86396,1.1597,0.60947,0.094624,-0.36068,-0.50531
3.37,2.8647,-2.55,0.66382,-0.028754,-0.0074433,-0.29577,0.9548,1.8477,-1.2571,0.18328,-0.040544,-0.12582,-0.0025466,0.029893,0.63426,0.86811,0,0,0,0.082868,0.082882,0.082877,0.082874,-0.86297,1.156,0.60438,0.10334,-0.3724,-0.51259
3.38,2.8832,-2.5625,0.66569,-0.029142,-0.0079511,-0.2947,0.95511,1.848,-1.2507,0.19199,-0.040559,-0.1253,-0.0025401,0.021268,0.6458,0.87412,0,0,0,0.082919,0.082934,0.082929,0.082925,-0.8619,1.1522,0.59922,0.11201,-0.38405,-0.51981
3.39,2.9017,-2.575,0.66766,-0.029529,-0.008456,-0.29362,0.95543,1.8482,-1.2442,0.20076,-0.040573,-0.12478,-0.0025334,0.012655,0.6573,0.88009,0,0,0,0.082971,0.082986,0.08298,0.082977,-0.86073,1.1483,0.59399,0.12063,-0.39563,-0.52696
3.4,2.9202,-2.5874,0.66971,-0.029915,-0.0089581,-0.29253,0.95575,1.8482,-1.2376,0.20959,-0.040584,-0.12425,-0.0025266,0.0040537,0.66877,0.886,0,0,0,0.083022,0.083037,0.083032,0.083028,-0.85949,1.1443,0.58868,0.1292,-0.40714,-0.53405
3.41,2.9386,-2.5998,0.67185,-0.0303,-0.0094572,-0.29142,0.95607,1.8482,-1.2309,0.21848,-0.040593,-0.1237,-0.0025197,-0.0045346,0.68019,0.89186,0,0,0,0.083072,0.083088,0.083083,0.083079,-0.85815,1.1402,0.58331,0.13773,-0.41856,-0.54108
3.42,2.9571,-2.612,0.67408,-0.030685,-0.0099533,-0.29031,0.95639,1.8481,-1.224,0.22743,-0.040599,-0.12315,-0.0025126,-0.013109,0.69157,0.89767,0,0,0,0.083123,0.083139,0.083133,0.083129,-0.85673,1.1359,0.57786,0.1462,-0.42991,-0.54804
3.43,2.9756,-2.6242,0.6764,-0.031069,-0.010446,-0.28918,0.95671,1.848,-1.217,0.23643,-0.040603,-0.12258,-0.0025054,-0.021669,0.70291,0.90342,0,0,0,0.083173,0.083189,0.083184,0.08318,-0.85523,1.1316,0.57235,0.15462,-0.44118,-0.55494
3.44,2.9941,-2.6364,0.67881,-0.031452,-0.010936,-0.28805,0.95704,1.8477,-1.2099,0.2455,-0.040605,-0.12201,-0.0024981,-0.030213,0.7142,0.90912,0,0,0,0.083223,0.08324,0.083234,0.08323,-0.85364,1.1271,0.56676,0.16299,-0.45237,-0.56176
3.45,3.0126,-2.6484,0.68131,-0.031835,-0.011423,-0.2869,0.95736,1.8474,-1.2027,0.25462,-0.040604,-0.12142,-0.0024907,-0.038741,0.72545,0.91476,0,0,0,0.083272,0.083289,0.083283,0.083279,-0.85197,1.1225,0.56111,0.17131,-0.46347,-0.56852
3.46,3.031,-2.6604,0.6839,-0.032216,-0.011906,-0.28573,0.95769,1.8469,-1.1954,0.26379,-0.0406,-0.12083,-0.0024832,-0.047252,0.73665,0.92034,0,0,0,0.083322,0.083339,0.083333,0.083328,-0.85021,1.1179,0.55539,0.17957,-0.47449,-0.57521
3.47,3.0495,-2.6724,0.68659,-0.032597,-0.012387,-0.28456,0.95802,1.8464,-1.188,0.27302,-0.040594,-0.12022,-0.0024755,-0.055745,0.74781,0.92586,0,0,0,0.08337,0.083388,0.083382,0.083377,-0.84838,1.1131,0.54961,0.18777,-0.48543,-0.58183
3.48,3.068,-2.6842,0.68936,-0.032978,-0.012863,-0.28337,0.95836,1.8458,-1.1805,0.28231,-0.040586,-0.11961,-0.0024677,-0.06422,0.75891,0.93133,0,0,0,0.083419,0.083437,0.08343,0.083426,-0.84646,1.1081,0.54376,0.19591,-0.49627,-0.58837
3.49,3.0864,-2.696,0.69223,-0.033357,-0.013337,-0.28217,0.95869,1.8451,-1.1728,0.29165,-0.040575,-0.11899,-0.0024599,-0.072674,0.76997,0.93674,0,0,0,0.083467,0.083485,0.083479,0.083474,-0.84446,1.1031,0.53784,0.204,-0.50703,-0.59485
3.5,3.1049,-2.7077,0.6952,-0.033735,-0.013807,-0.28096,0.95903,1.8444,-1.1651,0.30104,-0.040561,-0.11836,-0.0024519,-0.081109,0.78097,0.94209,0,0,0,0.083515,0.083533,0.083527,0.083522,-0.84238,1.098,0.53186,0.21202,-0.51769,-0.60124
3.51,3.1233,-2.7193,0.69825,-0.034113,-0.014273,-0.27973,0.95937,1.8435,-1.1572,0.31049,-0.040545,-0.11772,-0.0024438,-0.089522,0.79193,0.94738,0,0,0,0.083562,0.083581,0.083574,0.08357,-0.84022,1.0928,0.52582,0.21998,-0.52827,-0.60757
3.52,3.1417,-2.7308,0.70141,-0.03449,-0.014736,-0.27849,0.95971,1.8426,-1.1492,0.31999,-0.040526,-0.11707,-0.0024356,-0.097913,0.80283,0.9526,0,0,0,0.08361,0.083628,0.083622,0.083617,-0.83798,1.0874,0.51971,0.22788,-0.53874,-0.61382
3.53,3.1602,-2.7423,0.70465,-0.034866,-0.015195,-0.27723,0.96005,1.8416,-1.1411,0.32954,-0.040505,-0.11641,-0.0024273,-0.10628,0.81368,0.95777,0,0,0,0.083656,0.083675,0.083669,0.083664,-0.83566,1.082,0.51354,0.23572,-0.54913,-0.61999
3.54,3.1786,-2.7536,0.708,-0.035241,-0.015651,-0.27597,0.96039,1.8405,-1.133,0.33915,-0.040481,-0.11575,-0.0024189,-0.11463,0.82447,0.96287,0,0,0,0.083703,0.083722,0.083715,0.08371,-0.83326,1.0765,0.50731,0.24349,-0.55941,-0.62608
3.55,3.197,-2.7649,0.71144,-0.035615,-0.016103,-0.27468,0.96074,1.8393,-1.1247,0.3488,-0.040454,-0.11507,-0.0024104,-0.12295,0.83521,0.96792,0,0,0,0.083749,0.083768,0.083761,0.083756,-0.83079,1.0708,0.50102,0.25119,-0.5696,-0.63209
3.56,3.2154,-2.7761,0.71497,-0.035988,-0.016551,-0.27339,0.96109,1.838,-1.1163,0.3585,-0.040425,-0.11439,-0.0024018,-0.13124,0.84589,0.97289,0,0,0,0.083794,0.083814,0.083807,0.083802,-0.82824,1.0651,0.49467,0.25883,-0.57968,-0.63802
3.57,3.2337,-2.7872,0.71861,-0.036361,-0.016996,-0.27208,0.96144,1.8366,-1.1077,0.36826,-0.040393,-0.1137,-0.0023932,-0.13951,0.85651,0.97781,0,0,0,0.083839,0.083859,0.083852,0.083847,-0.82561,1.0592,0.48826,0.26639,-0.58966,-0.64388
3.58,3.2521,-2.7983,0.72234,-0.036732,-0.017436,-0.27075,0.96179,1.8352,-1.0991,0.37806,-0.040358,-0.113,-0.0023844,-0.14775,0.86707,0.98266,0,0,0,0.083884,0.083904,0.083897,0.083892,-0.82291,1.0533,0.48179,0.27389,-0.59954,-0.64965
3.59,3.2704,-2.8092,0.72617,-0.037102,-0.017873,-0.26941,0.96214,1.8337,-1.0904,0.38791,-0.04032,-0.11229,-0.0023756,-0.15597,0.87757,0.98744,0,0,0,0.083928,0.083949,0.083941,0.083936,-0.82014,1.0472,0.47527,0.28132,-0.60931,-0.65533
3.6,3.2888,-2.8201,0.7301,-0.037472,-0.018305,-0.26806,0.9625,1.8321,-1.0816,0.39781,-0.04028,-0.11158,-0.0023667,-0.16416,0.88801,0.99216,0,0,0,0.083972,0.083993,0.083985,0.08398,-0.81729,1.0411,0.46868,0.28867,-0.61897,-0.66093
3.61,3.3071,-2.8308,0.73412,-0.03784,-0.018734,-0.26669,0.96286,1.8304,-1.0726,0.40775,-0.040237,-0.11086,-0.0023577,-0.17231,0.89839,0.99682,0,0,0,0.084015,0.084036,0.084029,0.084024,-0.81436,1.0349,0.46205,0.29594,-0.62853,-0.66645
3.62,3.3254,-2.8415,0.73825,-0.038208,-0.019158,-0.2653,0.96322,1.8286,-1.0636,0.41774,-0.040191,-0.11013,-0.0023486,-0.18044,0.90871,1.0014,0,0,0,0.084058,0.08408,0.084072,0.084067,-0.81137,1.0285,0.45536,0.30315,-0.63797,-0.67187
3.63,3.3436,-2.8521,0.74248,-0.038574,-0.019579,-0.2639,0.96358,1.8268,-1.0545,0.42778,-0.040142,-0.1094,-0.0023394,-0.18854,0.91896,1.0059,0,0,0,0.084101,0.084122,0.084115,0.084109,-0.8083,1.0221,0.44861,0.31027,-0.6473,-0.67722
3.64,3.3619,-2.8626,0.74681,-0.03894,-0.019995,-0.26249,0.96394,1.8249,-1.0452,0.43786,-0.04009,-0.10866,-0.0023302,-0.19661,0.92915,1.0104,0,0,0,0.084143,0.084165,0.084157,0.084152,-0.80516,1.0156,0.44181,0.31732,-0.65652,-0.68247
3.65,3.3801,-2.873,0.75124,-0.039304,-0.020407,-0.26105,0.96431,1.8229,-1.0359,0.44799,-0.040035,-0.10791,-0.0023209,-0.20464,0.93928,1.0148,0,0,0,0.084185,0.084206,0.084199,0.084193,-0.80195,1.009,0.43496,0.32429,-0.66562,-0.68763
3.66,3.3984,-2.8833,0.75577,-0.039668,-0.020815,-0.2596,0.96468,1.8208,-1.0264,0.45816,-0.039978,-0.10715,-0.0023115,-0.21265,0.94933,1.0191,0,0,0,0.084226,0.084248,0.08424,0.084235,-0.79868,1.0023,0.42806,0.33118,-0.6746,-0.6927
3.67,3.4166,-2.8936,0.7604,-0.04003,-0.021219,-0.25814,0.96505,1.8186,-1.0169,0.46837,-0.039917,-0.10639,-0.0023021,-0.22062,0.95932,1.0233,0,0,0,0.084267,0.084289,0.084281,0.084275,-0.79533,0.99547,0.42111,0.33799,-0.68347,-0.69768
3.68,3.4347,-2.9037,0.76513,-0.040392,-0.021618,-0.25665,0.96542,1.8164,-1.0073,0.47862,-0.039854,-0.10562,-0.0022926,-0.22855,0.96924,1.0275,0,0,0,0.084307,0.084329,0.084321,0.084316,-0.79192,0.98859,0.41411,0.34472,-0.69222,-0.70257
3.69,3.4529,-2.9137,0.76997,-0.040752,-0.022013,-0.25515,0.96579,1.814,-0.99751,0.48892,-0.039788,-0.10485,-0.0022831,-0.23646,0.97909,1.0316,0,0,0,0.084347,0.084369,0.084361,0.084355,-0.78844,0.98163,0.40706,0.35137,-0.70086,-0.70738
3.7,3.471,-2.9236,0.77491,-0.041112,-0.022403,-0.25364,0.96617,1.8116,-0.98767,0.49926,-0.039718,-0.10407,-0.0022735,-0.24432,0.98887,1.0356,0,0,0,0.084386,0.084408,0.0844,0.084395,-0.78489,0.97458,0.39996,0.35794,-0.70938,-0.71209
3.71,3.4891,-2.9334,0.77996,-0.04147,-0.022789,-0.2521,0.96654,1.8092,-0.97774,0.50963,-0.039646,-0.10328,-0.0022638,-0.25215,0.99858,1.0396,0,0,0,0.084425,0.084447,0.084439,0.084434,-0.78128,0.96744,0.39281,0.36444,-0.71779,-0.71671
3.72,3.5072,-2.9432,0.78511,-0.041827,-0.023171,-0.25055,0.96692,1.8066,-0.9677,0.52005,-0.03957,-0.10249,-0.0022541,-0.25995,1.0082,1.0435,0,0,0,0.084463,0.084486,0.084478,0.084472,-0.7776,0.96022,0.38562,0.37085,-0.72608,-0.72125
3.73,3.5252,-2.9528,0.79036,-0.042183,-0.023547,-0.24898,0.9673,1.804,-0.95757,0.5305,-0.039492,-0.1017,-0.0022443,-0.2677,1.0178,1.0473,0,0,0,0.084501,0.084524,0.084515,0.08451,-0.77386,0.95292,0.37839,0.37719,-0.73426,-0.7257
3.74,3.5433,-2.9623,0.79572,-0.042538,-0.02392,-0.24739,0.96769,1.8012,-0.94735,0.54099,-0.03941,-0.10089,-0.0022345,-0.27542,1.0273,1.0511,0,0,0,0.084538,0.084561,0.084553,0.084547,-0.77006,0.94554,0.37111,0.38345,-0.74233,-0.73006
3.75,3.5613,-2.9717,0.80118,-0.042892,-0.024287,-0.24579,0.96807,1.7984,-0.93703,0.55152,-0.039325,-0.10009,-0.0022247,-0.28311,1.0367,1.0547,0,0,0,0.084574,0.084598,0.084589,0.084584,-0.76619,0.93807,0.36379,0.38963,-0.75028,-0.73433
3.76,3.5792,-2.9811,0.80675,-0.043245,-0.02465,-0.24416,0.96846,1.7956,-0.92661,0.56209,-0.039237,-0.099275,-0.0022148,-0.29075,1.046,1.0583,0,0,0,0.084611,0.084634,0.084626,0.08462,-0.76227,0.93053,0.35642,0.39574,-0.75812,-0.73851
3.77,3.5972,-2.9903,0.81242,-0.043597,-0.025008,-0.24251,0.96885,1.7926,-0.91611,0.57269,-0.039145,-0.098458,-0.0022049,-0.29835,1.0553,1.0619,0,0,0,0.084646,0.08467,0.084661,0.084656,-0.75828,0.92291,0.34902,0.40177,-0.76584,-0.74261
3.78,3.6151,-2.9994,0.8182,-0.043948,-0.025362,-0.24085,0.96924,1.7896,-0.90551,0.58333,-0.039051,-0.097636,-0.0021949,-0.30591,1.0645,1.0653,0,0,0,0.084681,0.084705,0.084696,0.084691,-0.75423,0.91521,0.34157,0.40772,-0.77346,-0.74663
3.79,3.633,-3.0084,0.82409,-0.044298,-0.02571,-0.23917,0.96963,1.7865,-0.89482,0.594,-0.038953,-0.09681,-0.0021849,-0.31344,1.0736,1.0687,0,0,0,0.084716,0.08474,0.084731,0.084726,-0.75012,0.90744,0.33409,0.4136,-0.78096,-0.75055
3.8,3.6508,-3.0173,0.83008,-0.044646,-0.026054,-0.23746,0.97002,1.7833,-0.88403,0.6047,-0.038852,-0.095979,-0.0021748,-0.32092,1.0826,1.072,0,0,0,0.08475,0.084774,0.084765,0.08476,-0.74596,0.8996,0.32656,0.4194,-0.78835,-0.75439
3.81,3.6686,-3.0261,0.83618,-0.044994,-0.026393,-0.23574,0.97042,1.7801,-0.87316,0.61544,-0.038747,-0.095144,-0.0021648,-0.32835,1.0916,1.0752,0,0,0,0.084783,0.084808,0.084799,0.084793,-0.74174,0.89168,0.319,0.42512,-0.79564,-0.75815
3.82,3.6864,-3.0347,0.84239,-0.04534,-0.026726,-0.23399,0.97081,1.7768,-0.8622,0.6262,-0.038639,-0.094304,-0.0021547,-0.33575,1.1005,1.0784,0,0,0,0.084816,0.084841,0.084831,0.084826,-0.73746,0.88368,0.3114,0.43077,-0.80281,-0.76182
3.83,3.7042,-3.0433,0.84871,-0.045685,-0.027055,-0.23223,0.97121,1.7734,-0.85115,0.637,-0.038528,-0.093461,-0.0021446,-0.3431,1.1093,1.0815,0,0,0,0.084848,0.084873,0.084864,0.084858,-0.73312,0.87562,0.30376,0.43635,-0.80987,-0.7654
3.84,3.7219,-3.0518,0.85513,-0.046029,-0.027379,-0.23044,0.97161,1.7699,-0.84002,0.64783,-0.038413,-0.092613,-0.0021344,-0.35041,1.118,1.0845,0,0,0,0.08488,0.084905,0.084896,0.08489,-0.72873,0.86749,0.29609,0.44185,-0.81682,-0.7689
3.85,3.7396,-3.0601,0.86166,-0.046372,-0.027698,-0.22863,0.97201,1.7664,-0.82879,0.65869,-0.038295,-0.091762,-0.0021242,-0.35768,1.1266,1.0874,0,0,0,0.084911,0.084936,0.084927,0.084921,-0.72428,0.85928,0.28838,0.44727,-0.82367,-0.77232
3.86,3.7572,-3.0683,0.8683,-0.046714,-0.028011,-0.2268,0.97242,1.7628,-0.81748,0.66958,-0.038173,-0.090907,-0.002114,-0.3649,1.1352,1.0902,0,0,0,0.084942,0.084967,0.084957,0.084952,-0.71979,0.85101,0.28064,0.45262,-0.8304,-0.77566
3.87,3.7748,-3.0765,0.87505,-0.047055,-0.02832,-0.22495,0.97282,1.7591,-0.80609,0.6805,-0.038048,-0.090049,-0.0021038,-0.37207,1.1436,1.093,0,0,0,0.084972,0.084997,0.084987,0.084982,-0.71523,0.84268,0.27287,0.45789,-0.83703,-0.77891
3.88,3.7924,-3.0845,0.88191,-0.047394,-0.028623,-0.22307,0.97323,1.7553,-0.79461,0.69144,-0.037919,-0.089187,-0.0020936,-0.3792,1.152,1.0957,0,0,0,0.085001,0.085026,0.085017,0.085012,-0.71063,0.83427,0.26507,0.4631,-0.84355,-0.78207
3.89,3.8099,-3.0924,0.88888,-0.047733,-0.028921,-0.22117,0.97364,1.7515,-0.78305,0.70241,-0.037786,-0.088322,-0.0020834,-0.38629,1.1603,1.0983,0,0,0,0.08503,0.085055,0.085045,0.08504,-0.70597,0.82581,0.25723,0.46822,-0.84996,-0.78516
3.9,3.8274,-3.1001,0.89596,-0.04807,-0.029214,-0.21925,0.97405,1.7476,-0.77141,0.7134,-0.037649,-0.087454,-0.0020731,-0.39332,1.1685,1.1008,0,0,0,0.085058,0.085084,0.085074,0.085069,-0.70126,0.81727,0.24936,0.47328,-0.85626,-0.78816
3.91,3.8449,-3.1078,0.90315,-0.048406,-0.029501,-0.21731,0.97446,1.7436,-0.75968,0.72443,-0.037509,-0.086583,-0.0020629,-0.40031,1.1767,1.1033,0,0,0,0.085085,0.085111,0.085101,0.085096,-0.69651,0.80868,0.24147,0.47826,-0.86246,-0.79108
3.92,3.8623,-3.1153,0.91045,-0.048741,-0.029783,-0.21534,0.97487,1.7396,-0.74787,0.73547,-0.037365,-0.08571,-0.0020526,-0.40725,1.1847,1.1057,0,0,0,0.085112,0.085138,0.085128,0.085123,-0.6917,0.80003,0.23354,0.48317,-0.86855,-0.79392
3.93,3.8797,-3.1227,0.91786,-0.049075,-0.030059,-0.21335,0.97528,1.7355,-0.73599,0.74654,-0.037217,-0.084833,-0.0020423,-0.41414,1.1927,1.1079,0,0,0,0.085138,0.085165,0.085154,0.08515,-0.68684,0.79131,0.22559,0.48801,-0.87454,-0.79668
3.94,3.897,-3.13,0.92538,-0.049408,-0.030331,-0.21133,0.97569,1.7313,-0.72402,0.75763,-0.037065,-0.083954,-0.002032,-0.42099,1.2005,1.1102,0,0,0,0.085164,0.08519,0.08518,0.085175,-0.68194,0.78254,0.21761,0.49277,-0.88042,-0.79936
3.95,3.9143,-3.1372,0.93301,-0.04974,-0.030596,-0.20929,0.97611,1.7271,-0.71198,0.76874,-0.036909,-0.083072,-0.0020217,-0.42778,1.2083,1.1123,0,0,0,0.085189,0.085216,0.085205,0.0852,-0.67699,0.7737,0.2096,0.49746,-0.88619,-0.80195
3.96,3.9316,-3.1443,0.94076,-0.05007,-0.030856,-0.20722,0.97653,1.7227,-0.69985,0.77987,-0.036749,-0.082189,-0.0020114,-0.43453,1.216,1.1144,0,0,0,0.085214,0.08524,0.08523,0.085225,-0.67199,0.76481,0.20157,0.50209,-0.89186,-0.80447
3.97,3.9488,-3.1512,0.94861,-0.050399,-0.031111,-0.20512,0.97694,1.7184,-0.68765,0.79103,-0.036585,-0.081303,-0.0020011,-0.44122,1.2236,1.1163,0,0,0,0.085237,0.085264,0.085253,0.085249,-0.66695,0.75587,0.19351,0.50663,-0.89743,-0.8069
3.98,3.9659,-3.158,0.95658,-0.050727,-0.03136,-0.20301,0.97736,1.7139,-0.67538,0.8022,-0.036416,-0.080415,-0.0019908,-0.44787,1.2311,1.1182,0,0,0,0.08526,0.085287,0.085276,0.085272,-0.66186,0.74686,0.18543,0.51111,-0.90289,-0.80926
3.99,3.983,-3.1647,0.96465,-0.051054,-0.031603,-0.20086,0.97778,1.7094,-0.66303,0.81339,-0.036244,-0.079525,-0.0019806,-0.45446,1.2386,1.12,0,0,0,0.085283,0.08531,0.085299,0.085295,-0.65672,0.73781,0.17733,0.51552,-0.90825,-0.81154
4,4.0001,-3.1713,0.97284,-0.05138,-0.031841,-0.19869,0.9782,1.7048,-0.65061,0.8246,-0.036067,-0.078633,-0.0019703,-0.461,1.2459,1.1218,0,0,0,0.085305,0.085332,0.085321,0.085316,-0.65155,0.7287,0.1692,0.51986,-0.91351,-0.81374
4.01,4.0171,-3.1777,0.98115,-0.051705,-0.032072,-0.19649,0.97862,1.7002,-0.63811,0.83583,-0.035886,-0.07774,-0.00196,-0.46749,1.2531,1.1234,0,0,0,0.085326,0.085353,0.085342,0.085338,-0.64633,0.71954,0.16105,0.52412,-0.91866,-0.81586
4.02,4.0341,-3.1841,0.98956,-0.052028,-0.032298,-0.19426,0.97904,1.6955,-0.62555,0.84707,-0.035701,-0.076845,-0.0019497,-0.47393,1.2603,1.125,0,0,0,0.085346,0.085373,0.085362,0.085358,-0.64106,0.71033,0.15289,0.52832,-0.92371,-0.8179
4.03,4.051,-3.1902,0.99809,-0.05235,-0.032519,-0.192,0.97946,1.6907,-0.61291,0.85833,-0.035511,-0.075949,-0.0019395,-0.48031,1.2673,1.1265,0,0,0,0.085366,0.085393,0.085382,0.085378,-0.63576,0.70106,0.1447,0.53245,-0.92866,-0.81987
4.04,4.0679,-3.1963,1.0067,-0.052672,-0.032733,-0.18972,0.97988,1.6859,-0.6002,0.8696,-0.035316,-0.075051,-0.0019292,-0.48664,1.2743,1.1279,0,0,0,0.085385,0.085413,0.085401,0.085397,-0.63042,0.69175,0.13649,0.5365,-0.93351,-0.82176
4.05,4.0848,-3.2023,1.0155,-0.052992,-0.032941,-0.18741,0.9803,1.681,-0.58742,0.88088,-0.035117,-0.074153,-0.001919,-0.49292,1.2812,1.1292,0,0,0,0.085404,0.085431,0.08542,0.085416,-0.62503,0.68239,0.12826,0.54049,-0.93826,-0.82357
4.06,4.1015,-3.2081,1.0243,-0.05331,-0.033144,-0.18506,0.98072,1.676,-0.57458,0.89218,-0.034914,-0.073254,-0.0019088,-0.49914,1.288,1.1305,0,0,0,0.085421,0.085449,0.085438,0.085434,-0.61961,0.67299,0.12002,0.54441,-0.94291,-0.8253
4.07,4.1183,-3.2137,1.0333,-0.053628,-0.03334,-0.18269,0.98114,1.671,-0.56166,0.90349,-0.034705,-0.072353,-0.0018986,-0.50531,1.2946,1.1316,0,0,0,0.085439,0.085466,0.085455,0.085451,-0.61414,0.66354,0.11176,0.54826,-0.94746,-0.82696
4.08,4.135,-3.2193,1.0424,-0.053944,-0.033531,-0.18029,0.98156,1.6659,-0.54869,0.91482,-0.034492,-0.071453,-0.0018884,-0.51143,1.3012,1.1327,0,0,0,0.085455,0.085483,0.085471,0.085468,-0.60864,0.65404,0.10348,0.55204,-0.9519,-0.82854
