t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
7.78,5.4281,3.4211,1.3888,0.19931,-0.24578,0.38166,0.86845,9.9386,12.441,-1.6786,4.3571,-4.7679,-0.98169,-7.8061,-15.166,12.915,0,0,0,5.9599,6.0889,6.1674,5.933,4.7011,-173.56,-69.384,401.89,952.51,-393.35
7.79,5.5271,3.5447,1.3726,0.23191,-0.25269,0.36385,0.86601,9.8608,12.281,-1.553,4.348,-4.2717,-0.96695,-7.739,-16.852,12.202,0,0,0,6.0467,6.1607,6.2501,6.0055,8.6936,-163.7,-72.958,395.61,1016.4,-321.69
7.8,5.6253,3.6667,1.3577,0.26362,-0.25672,0.3446,0.86363,9.7839,12.104,-1.4347,4.317,-3.7703,-0.95355,-7.6325,-18.438,11.458,0,0,0,6.1375,6.2347,6.3312,6.0837,12.593,-153.29,-75.823,383.18,1062.6,-251.56
7.81,5.7228,3.7868,1.3439,0.2943,-0.25792,0.32419,0.86126,9.7083,11.912,-1.3239,4.2638,-3.2748,-0.94195,-7.4877,-19.917,10.688,0,0,0,6.2292,6.3085,6.4095,6.1644,16.338,-142.51,-77.995,364.97,1091.7,-183.31
7.82,5.8195,3.9049,1.3312,0.32383,-0.25641,0.30293,0.85885,9.6343,11.706,-1.221,4.1887,-2.7942,-0.93232,-7.3064,-21.287,9.9001,0,0,0,6.3187,6.3804,6.4835,6.2449,19.875,-131.51,-79.496,341.55,1105.2,-117.16
7.83,5.9155,4.0208,1.3195,0.35209,-0.25239,0.28115,0.85632,9.5623,11.487,-1.1259,4.092,-2.3354,-0.9246,-7.0911,-22.547,9.1004,0,0,0,6.4037,6.4484,6.5524,6.323,23.153,-120.45,-80.346,313.48,1104.2,-53.313
7.84,6.0108,4.1346,1.3087,0.37895,-0.2461,0.2592,0.85361,9.4926,11.256,-1.039,3.9746,-1.9038,-0.9185,-6.8444,-23.696,8.2953,0,0,0,6.4824,6.5112,6.6153,6.3968,26.131,-109.47,-80.571,281.34,1090.2,8.0169
7.85,6.1054,4.2459,1.2987,0.4043,-0.23783,0.2374,0.85065,9.4255,11.013,-0.96004,3.8379,-1.5037,-0.91357,-6.5696,-24.737,7.491,0,0,0,6.5535,6.5676,6.6717,6.465,28.768,-98.686,-80.195,245.69,1064.5,66.617
7.86,6.1993,4.3548,1.2894,0.42807,-0.22791,0.21608,0.84742,9.3613,10.761,-0.88913,3.6835,-1.138,-0.9092,-6.2702,-25.671,6.6933,0,0,0,6.6163,6.6169,6.7212,6.5266,31.035,-88.213,-79.248,207.11,1028.3,122.27
7.87,6.2926,4.4611,1.2809,0.45019,-0.21666,0.19553,0.84389,9.3001,10.5,-0.82613,3.5139,-0.80852,-0.90469,-5.9502,-26.503,5.9078,0,0,0,6.6702,6.6583,6.7638,6.5812,32.903,-78.149,-77.76,166.18,983.08,174.78
7.88,6.3853,4.5648,1.2729,0.47064,-0.20442,0.17598,0.84009,9.2423,10.232,-0.77091,3.3315,-0.51632,-0.89923,-5.6136,-27.236,5.1398,0,0,0,6.7151,6.6918,6.7995,6.6286,34.352,-68.578,-75.764,123.45,930.04,223.91
7.89,6.4775,4.6657,1.2654,0.4894,-0.19152,0.15763,0.83604,9.1879,9.956,-0.72326,3.1388,-0.26154,-0.89194,-5.2646,-27.876,4.3941,0,0,0,6.7513,6.7172,6.8285,6.6689,35.368,-59.57,-73.294,79.51,870.55,269.46
7.9,6.5691,4.7639,1.2584,0.5065,-0.17824,0.14059,0.83182,9.137,9.6744,-0.68294,2.9386,-0.043659,-0.88191,-4.9077,-28.429,3.6754,0,0,0,6.7792,6.7349,6.8512,6.7026,35.94,-51.184,-70.387,34.921,805.93,311.22
7.91,6.6602,4.8592,1.2517,0.522,-0.16486,0.12494,0.82748,9.0898,9.3877,-0.64965,2.7331,0.13841,-0.86821,-4.5473,-28.902,2.9877,0,0,0,6.7992,6.7452,6.8681,6.7302,36.066,-43.464,-67.083,-9.7431,737.49,348.98
7.92,6.7509,4.9516,1.2454,0.53597,-0.1516,0.1107,0.82311,9.0461,9.0966,-0.62307,2.5245,0.28614,-0.84993,-4.1879,-29.301,2.3349,0,0,0,6.8122,6.749,6.8798,6.7523,35.747,-36.442,-63.422,-53.911,666.56,382.51
7.93,6.8411,5.0411,1.2393,0.54847,-0.13865,0.097849,0.81877,9.006,8.8019,-0.60283,2.3148,0.40132,-0.82621,-3.8338,-29.633,1.7203,0,0,0,6.819,6.7469,6.8869,6.7697,34.991,-30.137,-59.447,-97.012,594.46,411.62
7.94,6.931,5.1276,1.2333,0.5596,-0.12615,0.086314,0.81455,8.9694,8.5041,-0.58853,2.1056,0.48591,-0.79629,-3.4895,-29.906,1.1469,0,0,0,6.8204,6.7399,6.8902,6.7831,33.812,-24.553,-55.205,-138.47,522.51,436.08
7.95,7.0205,5.2112,1.2275,0.56944,-0.11423,0.07601,0.8105,8.9362,8.2039,-0.57974,1.8983,0.54198,-0.75956,-3.1589,-30.127,0.61697,0,0,0,6.8173,6.7291,6.8902,6.7932,32.229,-19.682,-50.742,-177.73,452.04,455.68
7.96,7.1097,5.2917,1.2217,0.57808,-0.10299,0.066827,0.80669,8.9061,7.9017,-0.57603,1.6941,0.57174,-0.71559,-2.8461,-30.302,0.1326,0,0,0,6.8108,6.7154,6.8876,6.8007,30.267,-15.502,-46.108,-214.2,384.36,470.21
7.97,7.1987,5.3692,1.2159,0.58561,-0.092473,0.058641,0.80317,8.8792,7.598,-0.57693,1.4941,0.57743,-0.66418,-2.5547,-30.439,-0.3048,0,0,0,6.8018,6.7001,6.8831,6.8062,27.956,-11.981,-41.355,-247.32,320.81,479.47
7.98,7.2873,5.4437,1.2101,0.5921,-0.082739,0.051323,0.79996,8.855,7.2931,-0.58197,1.2995,0.5614,-0.60541,-2.288,-30.544,-0.69429,0,0,0,6.7911,6.6842,6.8772,6.8101,25.334,-9.0682,-36.537,-276.52,262.69,483.23
7.99,7.3758,5.5151,1.2043,0.59763,-0.073808,0.04474,0.79712,8.8333,6.9872,-0.59066,1.1113,0.52611,-0.53967,-2.049,-30.622,-1.0355,0,0,0,6.7797,6.6687,6.8702,6.8128,22.441,-6.7044,-31.71,-301.25,211.26,481.3
8,7.464,5.5834,1.1983,0.60227,-0.065692,0.038764,0.79464,8.8139,6.6807,-0.60252,0.93052,0.47408,-0.46761,-1.84,-30.679,-1.3286,0,0,0,6.7681,6.6545,6.8627,6.8147,19.324,-4.8194,-26.929,-321.41,166.86,473.88
8.01,7.5521,5.6487,1.1922,0.60609,-0.058387,0.033269,0.79255,8.7964,6.3737,-0.61707,0.75824,0.40778,-0.39009,-1.6631,-30.72,-1.5744,0,0,0,6.7571,6.6421,6.855,6.8159,16.027,-3.3452,-22.249,-337.23,129.05,461.45
8.02,7.6399,5.7109,1.186,0.60916,-0.051877,0.028139,0.79085,8.7805,6.0663,-0.63385,0.59537,0.32958,-0.30807,-1.5199,-30.747,-1.7741,0,0,0,6.747,6.632,6.8475,6.8168,12.593,-2.2179,-17.716,-348.95,97.414,444.48
8.03,7.7277,5.77,1.1795,0.61153,-0.04614,0.023264,0.78953,8.7659,5.7588,-0.65241,0.44275,0.24176,-0.22262,-1.4116,-30.765,-1.9294,0,0,0,6.7382,6.6245,6.8403,6.8176,9.0612,-1.3778,-13.373,-356.8,71.517,423.47
8.04,7.8153,5.8261,1.1729,0.61327,-0.041146,0.018547,0.78858,8.7522,5.4511,-0.6723,0.30114,0.14643,-0.13484,-1.3389,-30.776,-2.0423,0,0,0,6.7311,6.6199,6.8337,6.8183,5.4692,-0.76985,-9.2581,-361.02,50.929,398.89
8.05,7.9027,5.879,1.1661,0.61444,-0.036861,0.013899,0.78798,8.739,5.1433,-0.69312,0.17121,0.045599,-0.045869,-1.3023,-30.781,-2.1154,0,0,0,6.7258,6.6181,6.8279,6.8192,1.852,-0.34299,-5.4051,-361.86,35.219,371.23
8.06,7.99,5.9289,1.1591,0.61509,-0.033245,0.0092424,0.78771,8.726,4.8355,-0.71449,0.053509,-0.058889,0.0432,-1.3018,-30.783,-2.1514,0,0,0,6.7224,6.6194,6.8231,6.8204,-1.7576,-0.050638,-1.8422,-359.56,23.956,340.97
8.07,8.0772,5.9757,1.1518,0.61527,-0.030258,0.0045091,0.78773,8.7128,4.5276,-0.73604,-0.051543,-0.16534,0.13131,-1.3373,-30.782,-2.1533,0,0,0,6.721,6.6234,6.8193,6.8219,-5.3294,0.14952,1.4073,-354.34,16.708,308.61
8.08,8.1643,6.0195,1.1443,0.61503,-0.027857,-0.00035789,0.78801,8.6991,4.2198,-0.75745,-0.14365,-0.27221,0.21749,-1.4082,-30.78,-2.1244,0,0,0,6.7216,6.6302,6.8167,6.8238,-8.8355,0.29548,4.3246,-346.45,13.046,274.62
8.09,8.2512,6.0601,1.1367,0.61444,-0.025999,-0.0054058,0.78852,8.6846,3.912,-0.77843,-0.22266,-0.37812,0.30087,-1.5137,-30.777,-2.068,0,0,0,6.7242,6.6394,6.8152,6.8263,-12.25,0.42094,6.8959,-336.13,12.537,239.49
8.1,8.338,6.0977,1.1288,0.61353,-0.024639,-0.010672,0.78921,8.6687,3.6043,-0.79873,-0.28858,-0.48186,0.38071,-1.6528,-30.772,-1.9876,0,0,0,6.7286,6.6509,6.815,6.8293,-15.551,0.55529,9.1123,-323.62,14.75,203.7
8.11,8.4246,6.1322,1.1207,0.61237,-0.023735,-0.016187,0.79005,8.6514,3.2966,-0.81812,-0.34155,-0.58235,0.45639,-1.8243,-30.765,-1.8869,0,0,0,6.7347,6.6643,6.8159,6.8328,-18.716,0.72359,10.969,-309.15,19.256,167.75
8.12,8.511,6.1637,1.1124,0.61099,-0.023246,-0.02197,0.79099,8.6322,2.989,-0.83641,-0.3819,-0.6787,0.52743,-2.0266,-30.757,-1.7694,0,0,0,6.7423,6.6792,6.8179,6.8368,-21.728,0.94662,12.468,-292.97,25.623,132.1
8.13,8.5972,6.192,1.104,0.60944,-0.02313,-0.028034,0.792,8.6108,2.6815,-0.85346,-0.41009,-0.77015,0.59348,-2.2582,-30.746,-1.6387,0,0,0,6.7511,6.6954,6.821,6.8413,-24.571,1.2408,13.614,-275.31,33.42,97.251
8.14,8.6832,6.2173,1.0953,0.60776,-0.02335,-0.034385,0.79303,8.5869,2.3741,-0.86915,-0.42674,-0.85609,0.65433,-2.5174,-30.732,-1.4983,0,0,0,6.7609,6.7124,6.8249,6.8462,-27.23,1.6183,14.418,-256.41,42.215,63.684
8.15,8.769,6.2395,1.0866,0.606,-0.023869,-0.041023,0.79405,8.5603,2.0668,-0.88341,-0.4326,-0.93604,0.70987,-2.8022,-30.714,-1.3515,0,0,0,6.7715,6.7297,6.8296,6.8514,-29.695,2.087,14.894,-236.51,51.579,31.883
8.16,8.8544,6.2586,1.0777,0.60419,-0.024654,-0.047941,0.79502,8.5308,1.7598,-0.89617,-0.42858,-1.0097,0.7601,-3.1106,-30.69,-1.2014,0,0,0,6.7825,6.7472,6.8349,6.8566,-31.958,2.6504,15.063,-215.85,61.079,2.3334
8.17,8.9396,6.2747,1.0687,0.60236,-0.025674,-0.055128,0.7959,8.498,1.4531,-0.90743,-0.41568,-1.0768,0.8051,-3.4407,-30.66,-1.0512,0,0,0,6.7938,6.7643,6.8405,6.8618,-34.011,3.3076,14.949,-194.67,70.286,-24.481
8.18,9.0244,6.2877,1.0595,0.60055,-0.026901,-0.062569,0.79668,8.4619,1.1466,-0.9172,-0.39502,-1.1372,0.84503,-3.7901,-30.624,-0.90329,0,0,0,6.8049,6.7807,6.8462,6.8667,-35.85,4.0537,14.584,-173.2,78.768,-48.076
8.19,9.1088,6.2976,1.0503,0.59879,-0.028307,-0.070244,0.79732,8.4222,0.84061,-0.92551,-0.36782,-1.191,0.88009,-4.1569,-30.579,-0.7602,0,0,0,6.8157,6.7962,6.8519,6.8712,-37.475,4.8791,14,-151.69,86.094,-67.966
8.2,9.1928,6.3045,1.041,0.59709,-0.029872,-0.078132,0.7978,8.3787,0.53508,-0.93243,-0.33539,-1.2383,0.91051,-4.5389,-30.526,-0.62388,0,0,0,6.826,6.8105,6.8573,6.875,-38.885,5.7703,13.238,-130.37,91.833,-83.667
8.21,9.2763,6.3083,1.0317,0.59547,-0.031573,-0.086207,0.79812,8.3314,0.23012,-0.93802,-0.29911,-1.279,0.93653,-4.9339,-30.463,-0.49588,0,0,0,6.8356,6.8233,6.8623,6.8779,-40.083,6.7093,12.342,-109.47,95.644,-94.818
8.22,9.3594,6.3091,1.0223,0.59394,-0.033391,-0.094445,0.79825,8.28,-0.074158,-0.94238,-0.26033,-1.3135,0.9584,-5.3399,-30.391,-0.37733,0,0,0,6.8444,6.8347,6.8667,6.88,-41.076,7.677,11.357,-89.089,97.601,-101.63
8.23,9.4419,6.3068,1.0128,0.59251,-0.03531,-0.10282,0.79819,8.2245,-0.37767,-0.9456,-0.22031,-1.342,0.97634,-5.7548,-30.31,-0.26891,0,0,0,6.8522,6.8446,6.8703,6.881,-41.867,8.6558,10.323,-69.326,97.899,-104.47
8.24,9.5239,6.3015,1.0034,0.59119,-0.037315,-0.1113,0.79794,8.1649,-0.68032,-0.94779,-0.18019,-1.3647,0.99054,-6.1766,-30.218,-0.17091,0,0,0,6.8591,6.8529,6.8732,6.881,-42.465,9.63,9.2792,-50.265,96.732,-103.72
8.25,9.6052,6.2932,0.99388,0.58997,-0.039389,-0.11986,0.7975,8.101,-0.98201,-0.94905,-0.141,-1.3819,1.0012,-6.6034,-30.117,-0.083246,0,0,0,6.8651,6.8598,6.8753,6.8799,-42.875,10.586,8.2593,-31.995,94.294,-99.749
8.26,9.6859,6.2819,0.98439,0.58885,-0.04152,-0.12848,0.79688,8.0328,-1.2826,-0.94949,-0.10366,-1.3938,1.0085,-7.0335,-30.007,-0.0055383,0,0,0,6.87,6.8653,6.8766,6.8779,-43.107,11.512,7.2937,-14.602,90.78,-92.934
8.27,9.7659,6.2676,0.97489,0.58782,-0.043693,-0.13712,0.79608,7.9603,-1.5821,-0.94919,-0.068986,-1.4008,1.0126,-7.465,-29.887,0.062897,0,0,0,6.874,6.8695,6.877,6.875,-43.17,12.399,6.4088,1.826,86.385,-83.649
8.28,9.8451,6.2503,0.96541,0.58688,-0.045896,-0.14577,0.79512,7.8835,-1.8803,-0.94826,-0.037679,-1.4033,1.0136,-7.8964,-29.759,0.12298,0,0,0,6.8772,6.8725,6.8768,6.8714,-43.074,13.238,5.6277,17.201,81.302,-72.267
8.29,9.9235,6.23,0.95593,0.586,-0.048116,-0.15441,0.79401,7.8024,-2.1773,-0.94676,-0.010343,-1.4015,1.0118,-8.326,-29.623,0.17586,0,0,0,6.8795,6.8744,6.8759,6.867,-42.83,14.023,4.9692,31.436,75.726,-59.162
8.3,10.001,6.2067,0.94647,0.58517,-0.05034,-0.16302,0.79276,7.717,-2.4728,-0.94476,0.01253,-1.396,1.0072,-8.7525,-29.479,0.22283,0,0,0,6.8811,6.8753,6.8745,6.8621,-42.45,14.751,4.4489,44.442,69.852,-44.71
8.31,10.078,6.1805,0.93704,0.58439,-0.052556,-0.17157,0.79139,7.6274,-2.7668,-0.94232,0.03056,-1.3872,1.0002,-9.1746,-29.328,0.26534,0,0,0,6.8822,6.8754,6.8726,6.8569,-41.946,15.42,4.0783,56.134,63.874,-29.283
8.32,10.154,6.1514,0.92763,0.58362,-0.054752,-0.18006,0.78991,7.5335,-3.0593,-0.93946,0.043482,-1.3754,0.99079,-9.5911,-29.17,0.30492,0,0,0,6.8826,6.8748,6.8704,6.8515,-41.332,16.029,3.8653,66.422,57.987,-13.255
8.33,10.228,6.1194,0.91825,0.58286,-0.056915,-0.18848,0.78836,7.4356,-3.3502,-0.93622,0.051152,-1.3613,0.97937,-10.001,-29.007,0.34318,0,0,0,6.8827,6.8736,6.8681,6.8461,-40.622,16.581,3.8139,75.22,52.384,2.9979
8.34,10.302,6.0844,0.90891,0.58209,-0.059035,-0.19681,0.78673,7.3335,-3.6394,-0.9326,0.053546,-1.3454,0.96615,-10.403,-28.839,0.38174,0,0,0,6.8823,6.8718,6.8656,6.8409,-39.833,17.078,3.9247,82.44,47.261,19.103
8.35,10.375,6.0466,0.8996,0.58129,-0.061102,-0.20506,0.78506,7.2275,-3.927,-0.92858,0.050769,-1.3283,0.95146,-10.797,-28.666,0.42221,0,0,0,6.8816,6.8697,6.8632,6.836,-38.979,17.528,4.1943,87.994,42.811,34.686
8.36,10.447,6.0059,0.89034,0.58044,-0.063105,-0.21323,0.78335,7.1176,-4.2127,-0.92414,0.043054,-1.3105,0.93564,-11.183,-28.489,0.46613,0,0,0,6.8807,6.8672,6.8609,6.8316,-38.079,17.937,4.6155,91.795,39.23,49.373
8.37,10.517,5.9623,0.88112,0.57953,-0.065039,-0.2213,0.78163,7.0039,-4.4967,-0.91924,0.030766,-1.2926,0.91908,-11.559,-28.307,0.51499,0,0,0,6.8795,6.8644,6.8589,6.8279,-37.149,18.316,5.1775,93.755,36.712,62.789
8.38,10.587,5.9159,0.87195,0.57853,-0.066896,-0.2293,0.7799,6.8865,-4.7789,-0.91382,0.014407,-1.2755,0.90222,-11.926,-28.122,0.5701,0,0,0,6.8781,6.8614,6.8571,6.8251,-36.21,18.676,5.8658,93.787,35.45,74.561
8.39,10.655,5.8668,0.86284,0.57744,-0.068674,-0.23723,0.77818,6.7654,-5.0592,-0.90782,-0.0053884,-1.2596,0.88556,-12.283,-27.934,0.63266,0,0,0,6.8765,6.8582,6.8557,6.8232,-35.28,19.03,6.662,91.803,35.64,84.314
8.4,10.722,5.8148,0.8538,0.57625,-0.070373,-0.24509,0.77648,6.6408,-5.3375,-0.90114,-0.027849,-1.2459,0.86961,-12.631,-27.742,0.70363,0,0,0,6.8747,6.8548,6.8548,6.8224,-34.381,19.394,7.5441,87.723,37.468,91.687
8.41,10.788,5.76,0.84482,0.57494,-0.071995,-0.2529,0.77479,6.5128,-5.614,-0.89371,-0.052103,-1.2349,0.85495,-12.971,-27.546,0.78375,0,0,0,6.8727,6.8512,6.8542,6.8226,-33.532,19.785,8.4875,81.625,40.953,96.583
8.42,10.852,5.7025,0.83593,0.5735,-0.073548,-0.26067,0.77313,6.3814,-5.8884,-0.88544,-0.077279,-1.2273,0.84209,-13.302,-27.346,0.8735,0,0,0,6.8705,6.8475,6.854,6.8239,-32.754,20.218,9.468,73.735,45.952,99.16
8.43,10.916,5.6422,0.82712,0.57194,-0.075043,-0.26842,0.77149,6.2468,-6.1609,-0.87621,-0.10254,-1.2238,0.83151,-13.626,-27.141,0.97316,0,0,0,6.8681,6.8438,6.8542,6.8261,-32.063,20.709,10.463,64.29,52.317,99.583
8.44,10.977,5.5793,0.81841,0.57024,-0.076493,-0.27615,0.76988,6.1089,-6.4312,-0.86594,-0.1271,-1.2246,0.82363,-13.944,-26.931,1.0828,0,0,0,6.8657,6.84,6.8547,6.8291,-31.473,21.269,11.453,53.522,59.899,98.022
8.45,11.038,5.5136,0.8098,0.56841,-0.077917,-0.28389,0.76827,5.9679,-6.6995,-0.85452,-0.15022,-1.2304,0.81877,-14.256,-26.716,1.2021,0,0,0,6.8631,6.8361,6.8554,6.8327,-30.996,21.91,12.418,41.665,68.549,94.643
8.46,11.097,5.4453,0.80132,0.56645,-0.079335,-0.29164,0.76668,5.8238,-6.9655,-0.84186,-0.17122,-1.2412,0.81724,-14.564,-26.493,1.331,0,0,0,6.8603,6.8322,6.8563,6.8369,-30.642,22.643,13.34,28.955,78.12,89.614
8.47,11.154,5.3743,0.79297,0.56435,-0.080771,-0.29941,0.76508,5.6767,-7.2293,-0.82787,-0.18946,-1.2573,0.81925,-14.869,-26.262,1.4688,0,0,0,6.8575,6.8283,6.8574,6.8415,-30.419,23.475,14.205,15.624,88.462,83.101
8.48,11.21,5.3007,0.78477,0.56211,-0.082252,-0.30722,0.76347,5.5264,-7.4908,-0.81246,-0.20439,-1.2789,0.82496,-15.173,-26.023,1.6148,0,0,0,6.8546,6.8243,6.8584,6.8463,-30.331,24.414,14.998,1.9073,99.426,75.273
8.49,11.265,5.2245,0.77673,0.55975,-0.083807,-0.31507,0.76183,5.3732,-7.7498,-0.79555,-0.21551,-1.306,0.83446,-15.476,-25.774,1.7684,0,0,0,6.8515,6.8203,6.8594,6.8512,-30.382,25.465,15.707,-11.961,110.86,66.296
8.5,11.318,5.1457,0.76886,0.55727,-0.085466,-0.32297,0.76016,5.2169,-8.0062,-0.77707,-0.22243,-1.3384,0.84779,-15.781,-25.513,1.9287,0,0,0,6.8484,6.8164,6.8604,6.8562,-30.57,26.632,16.321,-25.748,122.63,56.338
8.51,11.369,5.0644,0.76119,0.55466,-0.087262,-0.33092,0.75844,5.0576,-8.26,-0.75696,-0.22479,-1.3761,0.86492,-16.088,-25.241,2.0945,0,0,0,6.8451,6.8123,6.8611,6.8609,-30.895,27.918,16.831,-39.218,134.57,45.566
8.52,11.419,4.9805,0.75373,0.55194,-0.089226,-0.33893,0.75665,4.8951,-8.511,-0.73517,-0.22234,-1.4188,0.88577,-16.399,-24.955,2.2649,0,0,0,6.8418,6.8083,6.8617,6.8655,-31.353,29.324,17.23,-52.137,146.54,34.147
8.53,11.467,4.8942,0.74649,0.54912,-0.091393,-0.34698,0.75479,4.7296,-8.759,-0.71165,-0.21492,-1.4664,0.9102,-16.716,-24.654,2.4387,0,0,0,6.8384,6.8043,6.8621,6.8696,-31.936,30.849,17.512,-64.272,158.39,22.249
8.54,11.513,4.8054,0.7395,0.5462,-0.093795,-0.3551,0.75285,4.5608,-9.004,-0.68638,-0.20243,-1.5183,0.93803,-17.039,-24.337,2.6147,0,0,0,6.835,6.8003,6.8621,6.8733,-32.635,32.491,17.674,-75.389,169.97,10.04
8.55,11.558,4.7141,0.73277,0.54318,-0.096466,-0.36325,0.7508,4.3888,-9.2457,-0.65935,-0.18491,-1.5743,0.969,-17.369,-24.004,2.7918,0,0,0,6.8317,6.7964,6.8619,6.8765,-33.439,34.247,17.712,-85.252,181.13,-2.3146
8.56,11.601,4.6205,0.72632,0.54007,-0.099434,-0.37145,0.74864,4.2134,-9.484,-0.63055,-0.16244,-1.6338,1.0028,-17.708,-23.652,2.9686,0,0,0,6.8283,6.7925,6.8614,6.8791,-34.335,36.111,17.628,-93.629,191.72,-14.646
8.57,11.642,4.5245,0.72016,0.53688,-0.10273,-0.37968,0.74635,4.0346,-9.7187,-0.59999,-0.13524,-1.6964,1.0392,-18.056,-23.281,3.1439,0,0,0,6.8251,6.7888,6.8606,6.8809,-35.306,38.079,17.42,-100.29,201.6,-26.788
8.58,11.682,4.4261,0.71433,0.53362,-0.10638,-0.38794,0.74393,3.8522,-9.9496,-0.56768,-0.10361,-1.7614,1.0778,-18.414,-22.89,3.3166,0,0,0,6.8221,6.7852,6.8595,6.8821,-36.334,40.141,17.093,-104.99,210.62,-38.572
8.59,11.72,4.3255,0.70882,0.53028,-0.11041,-0.3962,0.74137,3.6663,-10.176,-0.53367,-0.067953,-1.8283,1.1181,-18.783,-22.478,3.4854,0,0,0,6.8194,6.7819,6.8582,6.8826,-37.398,42.288,16.651,-107.5,218.62,-49.831
8.6,11.755,4.2226,0.70366,0.52688,-0.11483,-0.40448,0.73865,3.4766,-10.399,-0.49799,-0.028759,-1.8963,1.1596,-19.162,-22.044,3.6492,0,0,0,6.8171,6.7789,6.8567,6.8823,-38.476,44.509,16.099,-107.59,225.47,-60.398
8.61,11.789,4.1175,0.69886,0.52342,-0.11966,-0.41274,0.73578,3.283,-10.617,-0.4607,0.013369,-1.9649,1.202,-19.552,-21.588,3.807,0,0,0,6.8152,6.7763,6.855,6.8812,-39.541,46.793,15.445,-105.02,231,-70.106
8.62,11.821,4.0103,0.69445,0.51989,-0.1249,-0.42098,0.73273,3.0855,-10.831,-0.42187,0.05774,-2.0332,1.2446,-19.953,-21.108,3.9578,0,0,0,6.8138,6.7742,6.8533,6.8794,-40.567,49.124,14.7,-99.557,235.08,-78.787
8.63,11.851,3.9009,0.69043,0.5163,-0.13056,-0.4292,0.72951,2.8839,-11.039,-0.38157,0.10357,-2.1005,1.2869,-20.363,-20.605,4.1008,0,0,0,6.8131,6.7728,6.8517,6.8769,-41.522,51.489,13.874,-91.016,237.56,-86.293
8.64,11.879,3.7895,0.68682,0.51264,-0.13665,-0.43737,0.72611,2.6782,-11.243,-0.33989,0.15003,-2.166,1.3284,-20.783,-20.078,4.2351,0,0,0,6.8131,6.7719,6.8501,6.8738,-42.377,53.87,12.978,-79.547,238.45,-92.615
8.65,11.904,3.6761,0.68364,0.50893,-0.14313,-0.44549,0.72253,2.4682,-11.441,-0.2969,0.19634,-2.229,1.3685,-21.21,-19.528,4.3601,0,0,0,6.8138,6.7718,6.8487,6.8704,-43.104,56.253,12.025,-65.466,237.81,-97.81
8.66,11.928,3.5607,0.68089,0.50515,-0.15001,-0.45356,0.71876,2.254,-11.633,-0.25272,0.24179,-2.289,1.4068,-21.644,-18.953,4.4754,0,0,0,6.8152,6.7722,6.8477,6.8667,-43.679,58.622,11.025,-49.086,235.69,-101.94
8.67,11.949,3.4434,0.67859,0.5013,-0.15726,-0.46155,0.7148,2.0353,-11.82,-0.20743,0.28571,-2.3455,1.443,-22.083,-18.355,4.5805,0,0,0,6.8173,6.7734,6.8469,6.8628,-44.079,60.962,9.9897,-30.722,232.16,-105.05
8.68,11.969,3.3243,0.67674,0.49738,-0.16485,-0.46947,0.71066,1.8123,-12,-0.16114,0.32753,-2.398,1.4768,-22.525,-17.734,4.6751,0,0,0,6.82,6.7752,6.8466,6.8591,-44.288,63.26,8.9276,-10.689,227.26,-107.21
8.69,11.986,3.2034,0.67537,0.49338,-0.17277,-0.47731,0.70633,1.5848,-12.174,-0.11396,0.36675,-2.4463,1.508,-22.968,-17.09,4.759,0,0,0,6.8233,6.7776,6.8468,6.8554,-44.289,65.503,7.8484,10.699,221.06,-108.48
8.7,12,3.0809,0.67447,0.4893,-0.18097,-0.48505,0.70182,1.3529,-12.342,-0.065995,0.40293,-2.4902,1.5363,-23.41,-16.424,4.8321,0,0,0,6.8272,6.7806,6.8474,6.8521,-44.07,67.677,6.7608,33.126,213.61,-108.91
8.71,12.013,2.9566,0.67405,0.48515,-0.18943,-0.49271,0.69713,1.1166,-12.503,-0.017355,0.43574,-2.5295,1.5619,-23.849,-15.737,4.8942,0,0,0,6.8316,6.7841,6.8485,6.849,-43.624,69.771,5.6728,56.278,204.98,-108.56
8.72,12.023,2.8308,0.67412,0.4809,-0.19812,-0.50027,0.69225,0.87597,-12.657,0.031853,0.46491,-2.5641,1.5844,-24.282,-15.029,4.9455,0,0,0,6.8364,6.7881,6.85,6.8463,-42.943,71.773,4.592,79.841,195.23,-107.49
8.73,12.03,2.7035,0.67469,0.47657,-0.20699,-0.50773,0.6872,0.63101,-12.803,0.08152,0.49024,-2.594,1.6041,-24.707,-14.302,4.9861,0,0,0,6.8415,6.7925,6.852,6.8439,-42.027,73.672,3.5253,103.5,184.4,-105.75
8.74,12.035,2.5748,0.67575,0.47215,-0.21601,-0.51509,0.68198,0.38186,-12.943,0.13154,0.51163,-2.6194,1.6209,-25.122,-13.556,5.0161,0,0,0,6.8468,6.7972,6.8542,6.842,-40.874,75.458,2.479,126.94,172.55,-103.4
8.75,12.038,2.4447,0.67732,0.46763,-0.22515,-0.52235,0.6766,0.12862,-13.074,0.18181,0.52904,-2.6402,1.6349,-25.524,-12.793,5.0358,0,0,0,6.8522,6.802,6.8568,6.8404,-39.49,77.12,1.459,149.85,159.76,-100.51
