t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
33.39,3.7506,-0.036908,1.135,-0.023911,-0.059501,-0.35156,0.93397,1.28,-1.1228,0.075038,0.0054251,-0.0077697,-0.00035955,-0.92918,0.85205,-0.037454,0,0,0,0.076329,0.076348,0.076349,0.076329,-0.089704,0.0074765,-0.037121,0.69884,-0.56995,0.057821
33.4,3.7634,-0.048093,1.1358,-0.023904,-0.059543,-0.35149,0.93399,1.2707,-1.1143,0.074662,0.0053914,-0.0068561,-0.00035617,-0.93004,0.8521,-0.037822,0,0,0,0.076327,0.076346,0.076347,0.076326,-0.082715,0.0017787,-0.036542,0.69889,-0.56961,0.058038
33.41,3.7761,-0.059194,1.1365,-0.023894,-0.059581,-0.35141,0.93402,1.2614,-1.1058,0.074282,0.0053576,-0.0059427,-0.00035279,-0.93084,0.85209,-0.038185,0,0,0,0.076325,0.076344,0.076345,0.076324,-0.075726,-0.0039155,-0.035961,0.69889,-0.56922,0.05825
33.42,3.7886,-0.070209,1.1373,-0.023884,-0.059614,-0.35133,0.93405,1.2521,-1.0973,0.073898,0.0053239,-0.0050294,-0.00034942,-0.93156,0.85202,-0.038542,0,0,0,0.076323,0.076341,0.076342,0.076322,-0.068737,-0.0096056,-0.035377,0.69884,-0.5688,0.058457
33.43,3.8011,-0.081139,1.138,-0.023872,-0.059642,-0.35126,0.93407,1.2428,-1.0887,0.073511,0.0052901,-0.0041163,-0.00034605,-0.93221,0.8519,-0.038892,0,0,0,0.07632,0.076339,0.07634,0.07632,-0.061749,-0.015291,-0.034791,0.69874,-0.56833,0.058659
33.44,3.8135,-0.091984,1.1387,-0.023858,-0.059667,-0.35118,0.9341,1.2334,-1.0802,0.07312,0.0052564,-0.0032036,-0.00034269,-0.93279,0.85171,-0.039237,0,0,0,0.076318,0.076337,0.076338,0.076317,-0.054763,-0.020972,-0.034204,0.69858,-0.56782,0.058855
33.45,3.8258,-0.10274,1.1395,-0.023843,-0.059687,-0.35111,0.93413,1.2241,-1.0717,0.072726,0.0052227,-0.0022912,-0.00033933,-0.93331,0.85148,-0.039576,0,0,0,0.076316,0.076334,0.076335,0.076315,-0.047778,-0.026647,-0.033614,0.69837,-0.56727,0.059046
33.46,3.838,-0.11342,1.1402,-0.023827,-0.059703,-0.35104,0.93415,1.2148,-1.0632,0.072329,0.005189,-0.0013793,-0.00033598,-0.93375,0.85118,-0.03991,0,0,0,0.076313,0.076332,0.076333,0.076313,-0.040795,-0.032317,-0.033023,0.6981,-0.56667,0.059233
33.47,3.8501,-0.12401,1.1409,-0.023809,-0.059715,-0.35096,0.93418,1.2054,-1.0547,0.071928,0.0051553,-0.00046787,-0.00033264,-0.93412,0.85083,-0.040237,0,0,0,0.076311,0.076329,0.07633,0.07631,-0.033816,-0.037981,-0.03243,0.69778,-0.56603,0.059414
33.48,3.8621,-0.13451,1.1416,-0.023789,-0.059722,-0.35089,0.93421,1.1961,-1.0462,0.071524,0.0051216,0.00044298,-0.0003293,-0.93443,0.85042,-0.040558,0,0,0,0.076308,0.076327,0.076328,0.076308,-0.02684,-0.043638,-0.031835,0.69741,-0.56535,0.059589
33.49,3.874,-0.14493,1.1423,-0.023768,-0.059725,-0.35082,0.93424,1.1867,-1.0377,0.071117,0.0050879,0.0013532,-0.00032597,-0.93466,0.84996,-0.040874,0,0,0,0.076306,0.076324,0.076325,0.076305,-0.019868,-0.049288,-0.031238,0.69698,-0.56463,0.05976
33.5,3.8858,-0.15527,1.1431,-0.023746,-0.059723,-0.35074,0.93426,1.1774,-1.0292,0.070707,0.0050543,0.0022627,-0.00032265,-0.93482,0.84944,-0.041183,0,0,0,0.076303,0.076322,0.076323,0.076302,-0.0129,-0.05493,-0.03064,0.6965,-0.56387,0.059925
33.51,3.8975,-0.16551,1.1438,-0.023722,-0.059718,-0.35067,0.93429,1.168,-1.0207,0.070293,0.0050207,0.0031714,-0.00031933,-0.93492,0.84886,-0.041486,0,0,0,0.0763,0.076319,0.07632,0.0763,-0.0059381,-0.060565,-0.030039,0.69597,-0.56306,0.060084
33.52,3.9092,-0.17568,1.1445,-0.023697,-0.059708,-0.3506,0.93432,1.1587,-1.0122,0.069877,0.0049871,0.0040793,-0.00031602,-0.93494,0.84823,-0.041784,0,0,0,0.076298,0.076316,0.076317,0.076297,0.0010187,-0.066191,-0.029438,0.69538,-0.5622,0.060239
33.53,3.9207,-0.18576,1.1452,-0.02367,-0.059694,-0.35053,0.93435,1.1493,-1.0037,0.069458,0.0049535,0.0049863,-0.00031272,-0.9349,0.84754,-0.042075,0,0,0,0.076295,0.076314,0.076315,0.076294,0.0079693,-0.071809,-0.028835,0.69473,-0.56131,0.060388
33.54,3.9322,-0.19575,1.1459,-0.023642,-0.059675,-0.35046,0.93438,1.14,-0.99525,0.069035,0.0049199,0.0058923,-0.00030943,-0.93478,0.84679,-0.04236,0,0,0,0.076292,0.076311,0.076312,0.076292,0.014913,-0.077417,-0.02823,0.69403,-0.56037,0.060531
33.55,3.9435,-0.20566,1.1465,-0.023613,-0.059652,-0.35039,0.9344,1.1306,-0.98679,0.06861,0.0048863,0.0067972,-0.00030615,-0.9346,0.84599,-0.04264,0,0,0,0.076289,0.076308,0.076309,0.076289,0.02185,-0.083016,-0.027624,0.69327,-0.55938,0.060669
33.56,3.9548,-0.21549,1.1472,-0.023582,-0.059625,-0.35032,0.93443,1.1213,-0.97833,0.068183,0.0048528,0.007701,-0.00030288,-0.93435,0.84513,-0.042913,0,0,0,0.076287,0.076305,0.076306,0.076286,0.028778,-0.088605,-0.027017,0.69245,-0.55835,0.060801
33.57,3.9659,-0.22523,1.1479,-0.023549,-0.059594,-0.35025,0.93446,1.112,-0.96989,0.067752,0.0048193,0.0086036,-0.00029961,-0.93402,0.84422,-0.04318,0,0,0,0.076284,0.076302,0.076303,0.076283,0.035699,-0.094183,-0.026408,0.69158,-0.55728,0.060928
33.58,3.977,-0.23489,1.1486,-0.023515,-0.059558,-0.35018,0.93449,1.1026,-0.96145,0.067319,0.0047858,0.009505,-0.00029636,-0.93363,0.84325,-0.043441,0,0,0,0.076281,0.076299,0.0763,0.07628,0.04261,-0.09975,-0.025798,0.69066,-0.55616,0.061049
33.59,3.988,-0.24446,1.1493,-0.02348,-0.059518,-0.35011,0.93452,1.0933,-0.95302,0.066883,0.0047524,0.010405,-0.00029311,-0.93317,0.84222,-0.043696,0,0,0,0.076278,0.076296,0.076297,0.076277,0.049511,-0.10531,-0.025187,0.68967,-0.555,0.061165
33.6,3.9989,-0.25395,1.1499,-0.023443,-0.059474,-0.35005,0.93455,1.084,-0.9446,0.066445,0.0047189,0.011304,-0.00028987,-0.93264,0.84114,-0.043945,0,0,0,0.076275,0.076293,0.076294,0.076274,0.056403,-0.11085,-0.024575,0.68863,-0.55379,0.061275
33.61,4.0097,-0.26335,1.1506,-0.023405,-0.059426,-0.34998,0.93458,1.0746,-0.9362,0.066004,0.0046855,0.012201,-0.00028665,-0.93204,0.84,-0.044188,0,0,0,0.076272,0.07629,0.076291,0.076271,0.063284,-0.11638,-0.023962,0.68753,-0.55253,0.061379
33.62,4.0204,-0.27267,1.1512,-0.023365,-0.059373,-0.34991,0.93461,1.0653,-0.9278,0.065561,0.0046522,0.013096,-0.00028343,-0.93138,0.83881,-0.044424,0,0,0,0.076269,0.076287,0.076288,0.076268,0.070153,-0.1219,-0.023347,0.68638,-0.55123,0.061478
33.63,4.031,-0.28191,1.1519,-0.023324,-0.059316,-0.34984,0.93464,1.056,-0.91942,0.065116,0.0046188,0.01399,-0.00028023,-0.93064,0.83757,-0.044654,0,0,0,0.076266,0.076284,0.076285,0.076265,0.077011,-0.12741,-0.022732,0.68516,-0.54989,0.061571
33.64,4.0415,-0.29106,1.1525,-0.023282,-0.059255,-0.34978,0.93467,1.0467,-0.91105,0.064668,0.0045855,0.014883,-0.00027704,-0.92984,0.83626,-0.044879,0,0,0,0.076262,0.076281,0.076282,0.076262,0.083857,-0.1329,-0.022116,0.68389,-0.5485,0.061658
33.65,4.0519,-0.30013,1.1532,-0.023238,-0.05919,-0.34971,0.9347,1.0374,-0.9027,0.064218,0.0045523,0.015773,-0.00027385,-0.92896,0.83491,-0.045097,0,0,0,0.076259,0.076278,0.076278,0.076259,0.090689,-0.13838,-0.021499,0.68256,-0.54706,0.061739
33.66,4.0622,-0.30911,1.1538,-0.023192,-0.05912,-0.34965,0.93473,1.0281,-0.89436,0.063766,0.004519,0.016662,-0.00027068,-0.92802,0.8335,-0.045309,0,0,0,0.076256,0.076274,0.076275,0.076255,0.097508,-0.14384,-0.020881,0.68117,-0.54558,0.061815
33.67,4.0725,-0.31802,1.1545,-0.023145,-0.059047,-0.34958,0.93476,1.0188,-0.88603,0.063312,0.0044858,0.017549,-0.00026752,-0.92701,0.83203,-0.045514,0,0,0,0.076253,0.076271,0.076272,0.076252,0.10431,-0.14929,-0.020263,0.67972,-0.54405,0.061884
33.68,4.0826,-0.32683,1.1551,-0.023097,-0.058969,-0.34951,0.93479,1.0096,-0.87772,0.062856,0.0044527,0.018433,-0.00026438,-0.92594,0.83051,-0.045714,0,0,0,0.076249,0.076268,0.076269,0.076249,0.1111,-0.15472,-0.019644,0.67822,-0.54247,0.061948
33.69,4.0927,-0.33557,1.1557,-0.023048,-0.058887,-0.34945,0.93482,1.0003,-0.86942,0.062398,0.0044195,0.019316,-0.00026124,-0.92479,0.82894,-0.045907,0,0,0,0.076246,0.076264,0.076265,0.076245,0.11788,-0.16014,-0.019024,0.67665,-0.54085,0.062006
33.7,4.1026,-0.34422,1.1563,-0.022997,-0.0588,-0.34939,0.93485,0.99109,-0.86114,0.061938,0.0043864,0.020197,-0.00025812,-0.92358,0.82731,-0.046094,0,0,0,0.076243,0.076261,0.076262,0.076242,0.12463,-0.16554,-0.018403,0.67502,-0.53917,0.062057
33.71,4.1125,-0.35279,1.157,-0.022944,-0.05871,-0.34932,0.93488,0.98186,-0.85287,0.061476,0.0043534,0.021075,-0.00025501,-0.9223,0.82563,-0.046275,0,0,0,0.076239,0.076257,0.076258,0.076239,0.13138,-0.17092,-0.017783,0.67334,-0.53746,0.062103
33.72,4.1223,-0.36128,1.1576,-0.022891,-0.058615,-0.34926,0.93491,0.97264,-0.84462,0.061012,0.0043204,0.021951,-0.00025191,-0.92095,0.82389,-0.04645,0,0,0,0.076236,0.076254,0.076255,0.076235,0.1381,-0.17629,-0.017161,0.67159,-0.53569,0.062143
33.73,4.1319,-0.36969,1.1582,-0.022835,-0.058517,-0.3492,0.93494,0.96344,-0.83639,0.060547,0.0042874,0.022825,-0.00024882,-0.91954,0.8221,-0.046619,0,0,0,0.076232,0.07625,0.076251,0.076232,0.14481,-0.18163,-0.01654,0.66978,-0.53388,0.062177
33.74,4.1415,-0.37801,1.1588,-0.022779,-0.058414,-0.34913,0.93497,0.95425,-0.82818,0.06008,0.0042545,0.023696,-0.00024575,-0.91805,0.82026,-0.046781,0,0,0,0.076229,0.076247,0.076248,0.076228,0.1515,-0.18696,-0.015918,0.66792,-0.53202,0.062204
33.75,4.151,-0.38625,1.1594,-0.022721,-0.058307,-0.34907,0.93501,0.94508,-0.81999,0.059612,0.0042216,0.024565,-0.0002427,-0.91651,0.81836,-0.046937,0,0,0,0.076225,0.076243,0.076244,0.076225,0.15817,-0.19227,-0.015296,0.66599,-0.53011,0.062225
33.76,4.1604,-0.39441,1.16,-0.022662,-0.058196,-0.34901,0.93504,0.93592,-0.81182,0.059141,0.0041888,0.025431,-0.00023965,-0.91489,0.81641,-0.047087,0,0,0,0.076222,0.07624,0.076241,0.076221,0.16482,-0.19756,-0.014673,0.664,-0.52815,0.062241
33.77,4.1697,-0.40249,1.1606,-0.022601,-0.058081,-0.34895,0.93507,0.92678,-0.80366,0.05867,0.004156,0.026294,-0.00023662,-0.91321,0.81441,-0.04723,0,0,0,0.076218,0.076236,0.076237,0.076218,0.17145,-0.20284,-0.014051,0.66195,-0.52615,0.06225
33.78,4.179,-0.41048,1.1611,-0.022539,-0.057961,-0.34888,0.9351,0.91766,-0.79553,0.058197,0.0041232,0.027155,-0.00023361,-0.91146,0.81235,-0.047368,0,0,0,0.076215,0.076232,0.076233,0.076214,0.17805,-0.20809,-0.013428,0.65984,-0.52409,0.062252
33.79,4.1881,-0.4184,1.1617,-0.022475,-0.057838,-0.34882,0.93513,0.90855,-0.78741,0.057722,0.0040905,0.028013,-0.00023061,-0.90965,0.81025,-0.047499,0,0,0,0.076211,0.076229,0.07623,0.07621,0.18464,-0.21332,-0.012806,0.65766,-0.52199,0.062249
33.8,4.1971,-0.42623,1.1623,-0.022411,-0.057711,-0.34876,0.93516,0.89947,-0.77932,0.057247,0.0040579,0.028868,-0.00022762,-0.90777,0.80809,-0.047624,0,0,0,0.076207,0.076225,0.076226,0.076207,0.19121,-0.21853,-0.012183,0.65543,-0.51984,0.062239
33.81,4.2061,-0.43398,1.1629,-0.022345,-0.057579,-0.3487,0.9352,0.8904,-0.77125,0.05677,0.0040253,0.029719,-0.00022465,-0.90583,0.80588,-0.047743,0,0,0,0.076204,0.076221,0.076222,0.076203,0.19775,-0.22371,-0.011561,0.65313,-0.51764,0.062223
33.82,4.2149,-0.44166,1.1634,-0.022277,-0.057444,-0.34864,0.93523,0.88135,-0.76321,0.056292,0.0039927,0.030568,-0.00022169,-0.90382,0.80361,-0.047855,0,0,0,0.0762,0.076217,0.076218,0.076199,0.20427,-0.22888,-0.010939,0.65077,-0.51539,0.062201
33.83,4.2237,-0.44925,1.164,-0.022208,-0.057304,-0.34858,0.93526,0.87232,-0.75518,0.055813,0.0039602,0.031414,-0.00021875,-0.90174,0.8013,-0.047961,0,0,0,0.076196,0.076214,0.076215,0.076196,0.21077,-0.23402,-0.010317,0.64834,-0.51309,0.062172
33.84,4.2324,-0.45676,1.1646,-0.022138,-0.057161,-0.34852,0.93529,0.86332,-0.74718,0.055333,0.0039278,0.032256,-0.00021583,-0.8996,0.79893,-0.048061,0,0,0,0.076193,0.07621,0.076211,0.076192,0.21724,-0.23914,-0.0096956,0.64585,-0.51074,0.062136
33.85,4.241,-0.46419,1.1651,-0.022067,-0.057013,-0.34846,0.93533,0.85433,-0.7392,0.054852,0.0038954,0.033095,-0.00021292,-0.8974,0.79652,-0.048155,0,0,0,0.076189,0.076206,0.076207,0.076188,0.22368,-0.24424,-0.0090744,0.6433,-0.50834,0.062095
33.86,4.2495,-0.47154,1.1656,-0.021994,-0.056862,-0.34841,0.93536,0.84537,-0.73125,0.05437,0.0038631,0.033931,-0.00021002,-0.89513,0.79405,-0.048243,0,0,0,0.076185,0.076202,0.076203,0.076184,0.2301,-0.24931,-0.0084537,0.64069,-0.50589,0.062047
33.87,4.2579,-0.47882,1.1662,-0.02192,-0.056707,-0.34835,0.93539,0.83643,-0.72332,0.053887,0.0038308,0.034763,-0.00020714,-0.89279,0.79153,-0.048324,0,0,0,0.076181,0.076198,0.076199,0.076181,0.2365,-0.25435,-0.0078335,0.63801,-0.50339,0.061992
33.88,4.2662,-0.48601,1.1667,-0.021844,-0.056547,-0.34829,0.93543,0.82751,-0.71542,0.053403,0.0037986,0.035592,-0.00020428,-0.8904,0.78896,-0.0484,0,0,0,0.076177,0.076194,0.076195,0.076177,0.24286,-0.25938,-0.0072139,0.63526,-0.50084,0.06193
33.89,4.2744,-0.49312,1.1673,-0.021768,-0.056384,-0.34823,0.93546,0.81862,-0.70754,0.052919,0.0037665,0.036417,-0.00020144,-0.88794,0.78634,-0.048469,0,0,0,0.076174,0.07619,0.076191,0.076173,0.2492,-0.26437,-0.0065949,0.63246,-0.49824,0.061863
33.9,4.2826,-0.50016,1.1678,-0.02169,-0.056217,-0.34817,0.93549,0.80975,-0.69969,0.052434,0.0037344,0.037238,-0.00019861,-0.88541,0.78367,-0.048532,0,0,0,0.07617,0.076187,0.076187,0.076169,0.25551,-0.26934,-0.0059767,0.62958,-0.49559,0.061788
33.91,4.2906,-0.50712,1.1683,-0.02161,-0.056046,-0.34812,0.93553,0.80091,-0.69187,0.051948,0.0037023,0.038055,-0.0001958,-0.88283,0.78096,-0.048588,0,0,0,0.076166,0.076183,0.076183,0.076165,0.26179,-0.27428,-0.0053592,0.62665,-0.49288,0.061707
33.92,4.2986,-0.514,1.1688,-0.02153,-0.055871,-0.34806,0.93556,0.7921,-0.68407,0.051462,0.0036704,0.038869,-0.000193,-0.88018,0.77819,-0.048639,0,0,0,0.076162,0.076179,0.07618,0.076161,0.26804,-0.2792,-0.0047426,0.62365,-0.49013,0.061619
33.93,4.3065,-0.5208,1.1693,-0.021448,-0.055692,-0.348,0.93559,0.78331,-0.67631,0.050976,0.0036385,0.039678,-0.00019023,-0.87747,0.77537,-0.048683,0,0,0,0.076158,0.076175,0.076176,0.076157,0.27427,-0.28409,-0.0041268,0.62058,-0.48732,0.061524
33.94,4.3143,-0.52752,1.1698,-0.021365,-0.05551,-0.34795,0.93563,0.77455,-0.66857,0.050489,0.0036066,0.040483,-0.00018747,-0.87469,0.77251,-0.048721,0,0,0,0.076154,0.076171,0.076172,0.076153,0.28046,-0.28894,-0.0035121,0.61744,-0.48446,0.061423
33.95,4.322,-0.53417,1.1703,-0.02128,-0.055323,-0.34789,0.93566,0.76582,-0.66086,0.050001,0.0035749,0.041285,-0.00018473,-0.87186,0.76959,-0.048753,0,0,0,0.07615,0.076167,0.076168,0.07615,0.28661,-0.29377,-0.0028984,0.61424,-0.48156,0.061315
33.96,4.3296,-0.54074,1.1708,-0.021195,-0.055133,-0.34783,0.93569,0.75711,-0.65317,0.049514,0.0035432,0.042081,-0.000182,-0.86896,0.76663,-0.048779,0,0,0,0.076146,0.076163,0.076163,0.076146,0.29274,-0.29857,-0.0022858,0.61098,-0.47859,0.0612
33.97,4.3371,-0.54723,1.1713,-0.021108,-0.054939,-0.34778,0.93573,0.74844,-0.64552,0.049026,0.0035115,0.042874,-0.0001793,-0.866,0.76362,-0.048799,0,0,0,0.076142,0.076159,0.076159,0.076142,0.29883,-0.30335,-0.0016744,0.60765,-0.47558,0.061078
33.98,4.3445,-0.55365,1.1718,-0.021019,-0.054742,-0.34772,0.93576,0.73979,-0.6379,0.048538,0.00348,0.043662,-0.00017661,-0.86298,0.76057,-0.048813,0,0,0,0.076138,0.076154,0.076155,0.076138,0.30489,-0.30809,-0.0010643,0.60425,-0.47251,0.06095
33.99,4.3519,-0.55999,1.1723,-0.02093,-0.05454,-0.34767,0.9358,0.73118,-0.63031,0.048049,0.0034485,0.044446,-0.00017394,-0.8599,0.75746,-0.04882,0,0,0,0.076134,0.07615,0.076151,0.076134,0.31092,-0.3128,-0.00045544,0.60078,-0.4694,0.060814
34,4.3592,-0.56626,1.1728,-0.020839,-0.054335,-0.34762,0.93583,0.72259,-0.62275,0.047561,0.003417,0.045225,-0.00017129,-0.85676,0.75431,-0.048822,0,0,0,0.07613,0.076146,0.076147,0.07613,0.31691,-0.31747,0.00015199,0.59725,-0.46622,0.060672
34.01,4.3663,-0.57245,1.1733,-0.020748,-0.054126,-0.34756,0.93586,0.71404,-0.61523,0.047073,0.0033857,0.045999,-0.00016866,-0.85357,0.75111,-0.048817,0,0,0,0.076127,0.076142,0.076143,0.076126,0.32286,-0.32212,0.00075796,0.59365,-0.463,0.060522
34.02,4.3734,-0.57856,1.1737,-0.020655,-0.053914,-0.34751,0.9359,0.70552,-0.60773,0.046585,0.0033544,0.046768,-0.00016605,-0.85031,0.74787,-0.048807,0,0,0,0.076123,0.076138,0.076139,0.076122,0.32878,-0.32673,0.0013624,0.58998,-0.45972,0.060366
34.03,4.3805,-0.5846,1.1742,-0.02056,-0.053698,-0.34745,0.93593,0.69704,-0.60027,0.046097,0.0033232,0.047533,-0.00016346,-0.84699,0.74458,-0.04879,0,0,0,0.076119,0.076134,0.076135,0.076118,0.33466,-0.33131,0.0019653,0.58624,-0.45639,0.060202
34.04,4.3874,-0.59057,1.1746,-0.020465,-0.053478,-0.3474,0.93597,0.68858,-0.59284,0.045609,0.0032921,0.048293,-0.00016088,-0.84361,0.74124,-0.048767,0,0,0,0.076115,0.07613,0.076131,0.076114,0.34051,-0.33586,0.0025664,0.58244,-0.453,0.060031
34.05,4.3942,-0.59646,1.1751,-0.020368,-0.053255,-0.34735,0.936,0.68016,-0.58544,0.045122,0.003261,0.049047,-0.00015833,-0.84018,0.73786,-0.048739,0,0,0,0.076111,0.076126,0.076127,0.07611,0.34631,-0.34037,0.0031659,0.57856,-0.44957,0.059854
34.06,4.401,-0.60228,1.1755,-0.020271,-0.053028,-0.34729,0.93604,0.67178,-0.57808,0.044634,0.00323,0.049796,-0.00015579,-0.83669,0.73443,-0.048704,0,0,0,0.076107,0.076122,0.076123,0.076106,0.35208,-0.34485,0.0037635,0.57462,-0.44607,0.059669
34.07,4.4077,-0.60802,1.176,-0.020172,-0.052797,-0.34724,0.93607,0.66343,-0.57076,0.044147,0.0031991,0.050541,-0.00015328,-0.83314,0.73096,-0.048663,0,0,0,0.076103,0.076118,0.076119,0.076102,0.3578,-0.3493,0.0043592,0.57061,-0.44253,0.059477
34.08,4.4143,-0.61369,1.1764,-0.020072,-0.052563,-0.34719,0.93611,0.65512,-0.56346,0.043661,0.0031683,0.051279,-0.00015078,-0.82953,0.72745,-0.048617,0,0,0,0.076099,0.076114,0.076115,0.076098,0.36349,-0.3537,0.004953,0.56653,-0.43893,0.059278
34.09,4.4208,-0.61929,1.1769,-0.01997,-0.052326,-0.34714,0.93614,0.64684,-0.55621,0.043175,0.0031376,0.052013,-0.0001483,-0.82587,0.72389,-0.048564,0,0,0,0.076095,0.07611,0.076111,0.076094,0.36913,-0.35807,0.0055447,0.56238,-0.43527,0.059071
34.1,4.4272,-0.62482,1.1773,-0.019868,-0.052085,-0.34709,0.93618,0.6386,-0.54899,0.04269,0.0031069,0.05274,-0.00014585,-0.82215,0.72029,-0.048506,0,0,0,0.076091,0.076106,0.076106,0.07609,0.37474,-0.36241,0.0061344,0.55816,-0.43156,0.058857
34.11,4.4335,-0.63027,1.1777,-0.019764,-0.051841,-0.34703,0.93621,0.6304,-0.5418,0.042205,0.0030763,0.053463,-0.00014341,-0.81837,0.71664,-0.048442,0,0,0,0.076087,0.076101,0.076102,0.076086,0.3803,-0.36671,0.0067219,0.55387,-0.42779,0.058636
34.12,4.4398,-0.63565,1.1781,-0.01966,-0.051593,-0.34698,0.93624,0.62223,-0.53465,0.041721,0.0030459,0.054179,-0.000141,-0.81454,0.71295,-0.048372,0,0,0,0.076083,0.076097,0.076098,0.076082,0.38581,-0.37096,0.0073071,0.54951,-0.42397,0.058408
34.13,4.446,-0.64096,1.1786,-0.019554,-0.051342,-0.34693,0.93628,0.61411,-0.52754,0.041238,0.0030155,0.05489,-0.0001386,-0.81066,0.70922,-0.048296,0,0,0,0.076079,0.076093,0.076094,0.076078,0.39129,-0.37518,0.00789,0.54508,-0.4201,0.058172
34.14,4.4521,-0.6462,1.179,-0.019447,-0.051087,-0.34688,0.93631,0.60602,-0.52047,0.040755,0.0029851,0.055594,-0.00013623,-0.80672,0.70545,-0.048214,0,0,0,0.076075,0.076089,0.07609,0.076074,0.39671,-0.37937,0.0084705,0.54057,-0.41617,0.057929
34.15,4.4581,-0.65137,1.1794,-0.019339,-0.050829,-0.34683,0.93635,0.59797,-0.51343,0.040273,0.0029549,0.056293,-0.00013388,-0.80272,0.70163,-0.048126,0,0,0,0.076071,0.076085,0.076086,0.07607,0.4021,-0.38351,0.0090486,0.536,-0.41218,0.057679
34.16,4.464,-0.65647,1.1798,-0.01923,-0.050568,-0.34678,0.93638,0.58997,-0.50644,0.039793,0.0029248,0.056986,-0.00013154,-0.79868,0.69778,-0.048033,0,0,0,0.076067,0.076081,0.076082,0.076066,0.40743,-0.38761,0.0096241,0.53136,-0.40814,0.057421
34.17,4.4699,-0.6615,1.1802,-0.01912,-0.050303,-0.34673,0.93642,0.582,-0.49948,0.039313,0.0028947,0.057672,-0.00012923,-0.79458,0.69388,-0.047934,0,0,0,0.076063,0.076077,0.076078,0.076063,0.41272,-0.39167,0.010197,0.52664,-0.40404,0.057155
34.18,4.4757,-0.66646,1.1806,-0.019009,-0.050036,-0.34668,0.93645,0.57407,-0.49256,0.038834,0.0028648,0.058352,-0.00012694,-0.79042,0.68995,-0.047829,0,0,0,0.076059,0.076073,0.076074,0.076059,0.41797,-0.39569,0.010767,0.52185,-0.39988,0.056882
34.19,4.4814,-0.67135,1.1809,-0.018897,-0.049765,-0.34663,0.93649,0.56619,-0.48568,0.038356,0.0028349,0.059026,-0.00012467,-0.78622,0.68597,-0.047718,0,0,0,0.076056,0.076069,0.07607,0.076055,0.42316,-0.39967,0.011335,0.51699,-0.39567,0.056601
34.2,4.487,-0.67618,1.1813,-0.018784,-0.04949,-0.34658,0.93652,0.55835,-0.47884,0.03788,0.0028051,0.059693,-0.00012242,-0.78196,0.68195,-0.047602,0,0,0,0.076052,0.076065,0.076066,0.076051,0.42831,-0.4036,0.011899,0.51206,-0.3914,0.056313
34.21,4.4926,-0.68093,1.1817,-0.018669,-0.049213,-0.34653,0.93656,0.55055,-0.47204,0.037404,0.0027755,0.060353,-0.0001202,-0.77765,0.6779,-0.04748,0,0,0,0.076048,0.076061,0.076062,0.076047,0.4334,-0.4075,0.012461,0.50706,-0.38707,0.056017
34.22,4.498,-0.68562,1.1821,-0.018554,-0.048933,-0.34648,0.93659,0.5428,-0.46528,0.03693,0.0027459,0.061007,-0.00011799,-0.77329,0.6738,-0.047353,0,0,0,0.076044,0.076057,0.076058,0.076043,0.43845,-0.41134,0.013019,0.50198,-0.38269,0.055714
34.23,4.5034,-0.69024,1.1824,-0.018438,-0.048649,-0.34644,0.93663,0.53509,-0.45856,0.036457,0.0027164,0.061654,-0.00011581,-0.76888,0.66967,-0.04722,0,0,0,0.07604,0.076053,0.076054,0.07604,0.44344,-0.41515,0.013575,0.49683,-0.37825,0.055403
34.24,4.5087,-0.69479,1.1828,-0.018321,-0.048363,-0.34639,0.93667,0.52742,-0.45189,0.035986,0.002687,0.062295,-0.00011365,-0.76442,0.6655,-0.047082,0,0,0,0.076037,0.076049,0.07605,0.076036,0.44838,-0.41891,0.014127,0.49161,-0.37376,0.055084
34.25,4.514,-0.69927,1.1832,-0.018203,-0.048073,-0.34634,0.9367,0.5198,-0.44525,0.035515,0.0026577,0.062928,-0.00011151,-0.75991,0.66129,-0.046938,0,0,0,0.076033,0.076046,0.076046,0.076032,0.45327,-0.42262,0.014677,0.48631,-0.3692,0.054757
34.26,4.5191,-0.70369,1.1835,-0.018083,-0.04778,-0.34629,0.93674,0.51222,-0.43866,0.035047,0.0026285,0.063554,-0.00010939,-0.75536,0.65705,-0.046788,0,0,0,0.076029,0.076042,0.076043,0.076028,0.45811,-0.42629,0.015223,0.48094,-0.36459,0.054423
34.27,4.5242,-0.70805,1.1839,-0.017963,-0.047485,-0.34624,0.93677,0.50469,-0.43211,0.03458,0.0025994,0.064173,-0.00010729,-0.75075,0.65277,-0.046633,0,0,0,0.076025,0.076038,0.076039,0.076025,0.46289,-0.42992,0.015765,0.47549,-0.35992,0.054081
34.28,4.5292,-0.71234,1.1842,-0.017842,-0.047186,-0.3462,0.93681,0.49721,-0.42561,0.034114,0.0025705,0.064784,-0.00010522,-0.7461,0.64845,-0.046473,0,0,0,0.076022,0.076034,0.076035,0.076021,0.46762,-0.43349,0.016304,0.46997,-0.35519,0.053731
